RegionCODE,GovCODE,Governorate,TypeOfShelter,TypeOfAccess,Condition,Crowded,HouseholdSize,Household
2,1705,Amman,Basement,Rent/Lease,2-Adequate/standard,Yes,9 Ind,1
2,1705,Amman,Basement,Rent/Lease,4-Emergency,No,4 Ind,1
2,1705,Amman,Basement,Rent/Lease,4-Emergency,No,5 Ind,1
2,1705,Amman,Basement,Rent/Lease,4-Emergency,Yes,7 Ind,1
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,17
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,7
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,9
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,13
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,11
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,7
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,2
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,1
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,1 Ind,4
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,2 Ind,2
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,1
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,1
2,1705,Amman,Basement,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,1
2,1705,Amman,Communal Centre,Free,2-Adequate/standard,No,1 Ind,1
2,1705,Amman,Communal Centre,Free,2-Adequate/standard,No,3 Ind,1
2,1705,Amman,Communal Centre,Free,3-Inadequate/sub-standard,No,1 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,2-Adequate/standard,No,4 Ind,2
2,1705,Amman,Communal Centre,Rent/Lease,2-Adequate/standard,No,5 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,2-Adequate/standard,No,6 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,2-Adequate/standard,No,7 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,2-Adequate/standard,Yes,4 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,Yes,2 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,1
2,1705,Amman,Communal Centre,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,1
2,1705,Amman,Flat/Apartment,N/A,N/A,No,5 Ind,1
2,1705,Amman,Flat/Apartment,N/A,2-Adequate/standard,No,1 Ind,5
2,1705,Amman,Flat/Apartment,N/A,2-Adequate/standard,No,2 Ind,5
2,1705,Amman,Flat/Apartment,N/A,2-Adequate/standard,No,3 Ind,1
2,1705,Amman,Flat/Apartment,N/A,2-Adequate/standard,No,4 Ind,2
2,1705,Amman,Flat/Apartment,N/A,2-Adequate/standard,No,5 Ind,2
2,1705,Amman,Flat/Apartment,N/A,2-Adequate/standard,No,7 Ind,2
2,1705,Amman,Flat/Apartment,N/A,2-Adequate/standard,No,8 Ind,2
2,1705,Amman,Flat/Apartment,N/A,2-Adequate/standard,Yes,2 Ind,2
2,1705,Amman,Flat/Apartment,N/A,3-Inadequate/sub-standard,No,1 Ind,1
2,1705,Amman,Flat/Apartment,N/A,3-Inadequate/sub-standard,No,2 Ind,1
2,1705,Amman,Flat/Apartment,N/A,3-Inadequate/sub-standard,No,4 Ind,2
2,1705,Amman,Flat/Apartment,N/A,3-Inadequate/sub-standard,No,5 Ind,2
2,1705,Amman,Flat/Apartment,N/A,3-Inadequate/sub-standard,No,6 Ind,1
2,1705,Amman,Flat/Apartment,N/A,3-Inadequate/sub-standard,No,7 Ind,1
2,1705,Amman,Flat/Apartment,N/A,3-Inadequate/sub-standard,Yes,6 Ind,1
2,1705,Amman,Flat/Apartment,Free,1-Above standard,No,1 Ind,7
2,1705,Amman,Flat/Apartment,Free,1-Above standard,No,2 Ind,3
2,1705,Amman,Flat/Apartment,Free,1-Above standard,No,3 Ind,2
2,1705,Amman,Flat/Apartment,Free,1-Above standard,No,4 Ind,3
2,1705,Amman,Flat/Apartment,Free,1-Above standard,No,5 Ind,4
2,1705,Amman,Flat/Apartment,Free,1-Above standard,No,6 Ind,1
2,1705,Amman,Flat/Apartment,Free,1-Above standard,Yes,1 Ind,1
2,1705,Amman,Flat/Apartment,Free,1-Above standard,Yes,5 Ind,1
2,1705,Amman,Flat/Apartment,Free,1-Above standard,Yes,6 Ind,1
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,No,1 Ind,267
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,No,2 Ind,105
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,No,3 Ind,95
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,No,4 Ind,69
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,No,5 Ind,69
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,No,6 Ind,25
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,No,7 Ind,7
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,No,8 Ind,5
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,No,9 Ind,2
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,Yes,1 Ind,44
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,Yes,2 Ind,8
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,Yes,3 Ind,10
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,Yes,4 Ind,7
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,Yes,5 Ind,6
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,Yes,6 Ind,4
2,1705,Amman,Flat/Apartment,Free,2-Adequate/standard,Yes,7 Ind,2
2,1705,Amman,Flat/Apartment,Free,4-Emergency,No,1 Ind,5
2,1705,Amman,Flat/Apartment,Free,4-Emergency,No,2 Ind,2
2,1705,Amman,Flat/Apartment,Free,4-Emergency,No,3 Ind,2
2,1705,Amman,Flat/Apartment,Free,4-Emergency,No,4 Ind,3
2,1705,Amman,Flat/Apartment,Free,4-Emergency,No,5 Ind,2
2,1705,Amman,Flat/Apartment,Free,4-Emergency,No,6 Ind,1
2,1705,Amman,Flat/Apartment,Free,4-Emergency,No,8 Ind,1
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,1 Ind,181
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,2 Ind,56
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,3 Ind,34
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,4 Ind,37
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,5 Ind,31
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,6 Ind,22
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,7 Ind,7
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,8 Ind,5
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,9 Ind,1
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,10  Ind,1
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,11  Ind,1
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,No,12 Ind,2
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,1 Ind,49
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,2 Ind,11
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,3 Ind,15
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,4 Ind,5
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,5 Ind,14
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,6 Ind,7
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,7 Ind,3
2,1705,Amman,Flat/Apartment,Free,3-Inadequate/sub-standard,Yes,8 Ind,2
2,1705,Amman,Flat/Apartment,Other,2-Adequate/standard,No,6 Ind,1
2,1705,Amman,Flat/Apartment,Other,2-Adequate/standard,Yes,2 Ind,1
2,1705,Amman,Flat/Apartment,Other,3-Inadequate/sub-standard,No,1 Ind,1
2,1705,Amman,Flat/Apartment,Other,3-Inadequate/sub-standard,Yes,2 Ind,1
2,1705,Amman,Flat/Apartment,Other,3-Inadequate/sub-standard,Yes,7 Ind,1
2,1705,Amman,Flat/Apartment,Owned,1-Above standard,No,4 Ind,1
2,1705,Amman,Flat/Apartment,Owned,1-Above standard,No,5 Ind,1
2,1705,Amman,Flat/Apartment,Owned,1-Above standard,No,6 Ind,1
2,1705,Amman,Flat/Apartment,Owned,2-Adequate/standard,No,1 Ind,3
2,1705,Amman,Flat/Apartment,Owned,2-Adequate/standard,No,2 Ind,1
2,1705,Amman,Flat/Apartment,Owned,2-Adequate/standard,No,4 Ind,3
2,1705,Amman,Flat/Apartment,Owned,2-Adequate/standard,No,5 Ind,3
2,1705,Amman,Flat/Apartment,Owned,2-Adequate/standard,No,6 Ind,2
2,1705,Amman,Flat/Apartment,Owned,2-Adequate/standard,Yes,1 Ind,1
2,1705,Amman,Flat/Apartment,Owned,2-Adequate/standard,Yes,3 Ind,1
2,1705,Amman,Flat/Apartment,Owned,2-Adequate/standard,Yes,8 Ind,1
2,1705,Amman,Flat/Apartment,Owned,4-Emergency,No,1 Ind,1
2,1705,Amman,Flat/Apartment,Owned,3-Inadequate/sub-standard,No,1 Ind,2
2,1705,Amman,Flat/Apartment,Owned,3-Inadequate/sub-standard,No,3 Ind,2
2,1705,Amman,Flat/Apartment,Owned,3-Inadequate/sub-standard,No,4 Ind,1
2,1705,Amman,Flat/Apartment,Owned,3-Inadequate/sub-standard,No,5 Ind,1
2,1705,Amman,Flat/Apartment,Owned,3-Inadequate/sub-standard,No,6 Ind,3
2,1705,Amman,Flat/Apartment,Owned,3-Inadequate/sub-standard,No,7 Ind,1
2,1705,Amman,Flat/Apartment,Owned,3-Inadequate/sub-standard,Yes,8 Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,N/A,No,1 Ind,8
2,1705,Amman,Flat/Apartment,Rent/Lease,N/A,No,2 Ind,5
2,1705,Amman,Flat/Apartment,Rent/Lease,N/A,No,3 Ind,3
2,1705,Amman,Flat/Apartment,Rent/Lease,N/A,No,4 Ind,3
2,1705,Amman,Flat/Apartment,Rent/Lease,N/A,No,5 Ind,2
2,1705,Amman,Flat/Apartment,Rent/Lease,N/A,No,6 Ind,2
2,1705,Amman,Flat/Apartment,Rent/Lease,N/A,No,7 Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,N/A,Yes,3 Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,No,1 Ind,15
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,No,2 Ind,6
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,No,3 Ind,12
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,No,4 Ind,8
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,No,5 Ind,9
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,No,6 Ind,6
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,No,7 Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,No,8 Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,Yes,1 Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,Yes,2 Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,1-Above standard,Yes,4 Ind,2
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,1 Ind,1137
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,2 Ind,600
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,3 Ind,691
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,4 Ind,881
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,5 Ind,757
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,6 Ind,448
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,7 Ind,254
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,8 Ind,75
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,9 Ind,36
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,10  Ind,12
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,11  Ind,4
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,No,13 ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,1 Ind,75
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,2 Ind,39
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,3 Ind,46
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,4 Ind,80
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,5 Ind,52
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,6 Ind,55
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,7 Ind,23
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,8 Ind,7
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,9 Ind,4
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,10  Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,2-Adequate/standard,Yes,11  Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,No,1 Ind,14
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,No,2 Ind,5
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,No,3 Ind,8
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,No,4 Ind,12
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,No,5 Ind,12
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,No,6 Ind,8
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,No,7 Ind,4
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,No,8 Ind,2
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,Yes,1 Ind,2
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,Yes,2 Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,Yes,4 Ind,2
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,Yes,5 Ind,2
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,Yes,6 Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,4-Emergency,Yes,7 Ind,2
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,889
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,443
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,620
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,748
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,673
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,457
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,216
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,88
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,9 Ind,31
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,10  Ind,12
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,No,11  Ind,3
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,1 Ind,131
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,2 Ind,71
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,69
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,116
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,126
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,105
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,47
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,8 Ind,36
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,9 Ind,24
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,10  Ind,17
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,11  Ind,1
2,1705,Amman,Flat/Apartment,Rent/Lease,3-Inadequate/sub-standard,Yes,12 Ind,1
2,1705,Amman,House,Free,2-Adequate/standard,No,1 Ind,1
2,1705,Amman,House,Free,2-Adequate/standard,No,2 Ind,1
2,1705,Amman,House,Owned,1-Above standard,No,1 Ind,1
2,1705,Amman,House,Rent/Lease,2-Adequate/standard,No,1 Ind,2
2,1705,Amman,House,Rent/Lease,2-Adequate/standard,No,2 Ind,1
2,1705,Amman,House,Rent/Lease,2-Adequate/standard,No,3 Ind,2
2,1705,Amman,House,Rent/Lease,2-Adequate/standard,No,4 Ind,1
2,1705,Amman,House,Rent/Lease,2-Adequate/standard,No,5 Ind,1
2,1705,Amman,House,Rent/Lease,2-Adequate/standard,No,6 Ind,1
2,1705,Amman,House,Rent/Lease,2-Adequate/standard,No,10  Ind,2
2,1705,Amman,House,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,1
2,1705,Amman,House,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,2
2,1705,Amman,House,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,3
2,1705,Amman,House,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,3
2,1705,Amman,House,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,1
2,1705,Amman,Improvised/Self-Made,Free,2-Adequate/standard,No,7 Ind,1
2,1705,Amman,Improvised/Self-Made,Free,3-Inadequate/sub-standard,No,3 Ind,1
2,1705,Amman,Improvised/Self-Made,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,3
2,1705,Amman,Mud-House,Free,3-Inadequate/sub-standard,No,4 Ind,1
2,1705,Amman,Mud-House,Free,3-Inadequate/sub-standard,No,5 Ind,1
2,1705,Amman,Mud-House,Rent/Lease,2-Adequate/standard,No,1 Ind,1
2,1705,Amman,Mud-House,Rent/Lease,4-Emergency,No,1 Ind,1
2,1705,Amman,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,1
2,1705,Amman,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,1
2,1705,Amman,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,1
2,1705,Amman,Mud-House,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,1
2,1705,Amman,Mud-House,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,1
2,1705,Amman,Mud-House,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,1
2,1705,Amman,Mud-House,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,1
2,1705,Amman,No Shelter,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,1
2,1705,Amman,Other,Free,2-Adequate/standard,No,1 Ind,7
2,1705,Amman,Other,Free,2-Adequate/standard,No,2 Ind,1
2,1705,Amman,Other,Free,2-Adequate/standard,No,4 Ind,1
2,1705,Amman,Other,Free,2-Adequate/standard,No,6 Ind,1
2,1705,Amman,Other,Free,2-Adequate/standard,Yes,6 Ind,1
2,1705,Amman,Other,Free,2-Adequate/standard,Yes,8 Ind,1
2,1705,Amman,Other,Free,4-Emergency,No,1 Ind,5
2,1705,Amman,Other,Free,4-Emergency,No,2 Ind,1
2,1705,Amman,Other,Free,4-Emergency,No,4 Ind,1
2,1705,Amman,Other,Free,4-Emergency,No,5 Ind,2
2,1705,Amman,Other,Free,4-Emergency,No,6 Ind,1
2,1705,Amman,Other,Free,4-Emergency,No,8 Ind,1
2,1705,Amman,Other,Free,4-Emergency,Yes,1 Ind,2
2,1705,Amman,Other,Free,4-Emergency,Yes,5 Ind,1
2,1705,Amman,Other,Free,4-Emergency,Yes,7 Ind,2
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,No,1 Ind,21
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,No,2 Ind,3
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,No,3 Ind,2
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,No,4 Ind,4
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,No,5 Ind,2
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,No,6 Ind,3
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,No,7 Ind,2
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,Yes,1 Ind,10
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,Yes,2 Ind,3
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,Yes,4 Ind,5
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,Yes,5 Ind,1
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,Yes,6 Ind,1
2,1705,Amman,Other,Free,3-Inadequate/sub-standard,Yes,7 Ind,3
2,1705,Amman,Other,Other,4-Emergency,No,1 Ind,1
2,1705,Amman,Other,Other,3-Inadequate/sub-standard,No,1 Ind,1
2,1705,Amman,Other,Owned,1-Above standard,No,1 Ind,1
2,1705,Amman,Other,Rent/Lease,2-Adequate/standard,No,1 Ind,6
2,1705,Amman,Other,Rent/Lease,2-Adequate/standard,No,2 Ind,3
2,1705,Amman,Other,Rent/Lease,2-Adequate/standard,No,3 Ind,1
2,1705,Amman,Other,Rent/Lease,2-Adequate/standard,No,5 Ind,1
2,1705,Amman,Other,Rent/Lease,2-Adequate/standard,Yes,2 Ind,1
2,1705,Amman,Other,Rent/Lease,4-Emergency,No,1 Ind,3
2,1705,Amman,Other,Rent/Lease,4-Emergency,No,2 Ind,2
2,1705,Amman,Other,Rent/Lease,4-Emergency,No,3 Ind,1
2,1705,Amman,Other,Rent/Lease,4-Emergency,No,4 Ind,2
2,1705,Amman,Other,Rent/Lease,4-Emergency,No,6 Ind,1
2,1705,Amman,Other,Rent/Lease,4-Emergency,Yes,5 Ind,1
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,No,1 Ind,20
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,No,2 Ind,3
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,No,3 Ind,8
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,No,4 Ind,6
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,No,5 Ind,2
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,No,6 Ind,1
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,No,7 Ind,2
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,No,8 Ind,2
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,1 Ind,3
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,2 Ind,1
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,3 Ind,1
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,4 Ind,3
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,5 Ind,2
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,6 Ind,1
2,1705,Amman,Other,Rent/Lease,3-Inadequate/sub-standard,Yes,7 Ind,1
2,1705,Amman,Prefab,N/A,2-Adequate/standard,No,1 Ind,1
2,1705,Amman,Prefab,N/A,2-Adequate/standard,No,5 Ind,1
2,1705,Amman,Prefab,N/A,3-Inadequate/sub-standard,No,1 Ind,1
2,1705,Amman,Prefab,Free,1-Above standard,No,2 Ind,1
2,1705,Amman,Prefab,Free,2-Adequate/standard,No,1 Ind,12
2,1705,Amman,Prefab,Free,2-Adequate/standard,No,2 Ind,3
2,1705,Amman,Prefab,Free,2-Adequate/standard,No,3 Ind,3
2,1705,Amman,Prefab,Free,2-Adequate/standard,No,4 Ind,2
2,1705,Amman,Prefab,Free,2-Adequate/standard,No,5 Ind,1
2,1705,Amman,Prefab,Free,2-Adequate/standard,No,6 Ind,2
2,1705,Amman,Prefab,Free,2-Adequate/standard,No,7 Ind,1
2,1705,Amman,Prefab,Free,2-Adequate/standard,Yes,1 Ind,1
2,1705,Amman,Prefab,Free,2-Adequate/standard,Yes,2 Ind,2
2,1705,Amman,Prefab,Free,2-Adequate/standard,Yes,3 Ind,2
2,1705,Amman,Prefab,Free,2-Adequate/standard,Yes,5 Ind,1
2,1705,Amman,Prefab,Free,3-Inadequate/sub-standard,No,1 Ind,2
2,1705,Amman,Prefab,Free,3-Inadequate/sub-standard,No,3 Ind,1
2,1705,Amman,Prefab,Free,3-Inadequate/sub-standard,No,4 Ind,1
2,1705,Amman,Prefab,Free,3-Inadequate/sub-standard,No,6 Ind,1
2,1705,Amman,Prefab,Rent/Lease,1-Above standard,No,1 Ind,1
2,1705,Amman,Prefab,Rent/Lease,1-Above standard,No,4 Ind,2
2,1705,Amman,Prefab,Rent/Lease,1-Above standard,No,5 Ind,1
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,No,1 Ind,43
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,No,2 Ind,20
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,No,3 Ind,26
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,No,4 Ind,34
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,No,5 Ind,44
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,No,6 Ind,23
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,No,7 Ind,11
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,No,8 Ind,2
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,No,9 Ind,1
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,Yes,1 Ind,4
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,Yes,2 Ind,3
2,1705,Amman,Prefab,Rent/Lease,2-Adequate/standard,Yes,3 Ind,4
